2.6023,-0.33991,0.51976,0.40672,0.32387,18,18,5.5911e-06,2.8262,14.675,4.1981e-07,4.4074e-07,0.2128,-1.2623,0.48862,0.31306,-0.37529,21,22,6.0815e-06,-1.0121,3.4065,3.9295e-07,3.5047e-07,3.8125,-0.81372,1.1171,0.61614,0.93198,17,17,1.5416e-05,0.79392,5.888,4.3106e-07,4.6298e-07,4.6888,0.0062337,1.3254,0.66093,1.1491,19,20,1.8265e-05,2.061,9.1414,3.7897e-07,4.2509e-07,2.5401,-0.24752,0.78182,0.39439,0.67517,19,19,1.0814e-05,1.5461,8.2172,4.1331e-07,4.1922e-07,6.8575,5.5035,6.0253,0.30541,6.0176,19,20,9.5761e-05,1.0714,3.3171,3.8399e-07,4.4019e-07,9.7314,6.7115,8.3484,0.54219,8.3308,16,16,0.00013257,-0.57321,4.3853,4.7193e-07,4.8217e-07,11.968,9.2444,10.325,0.40753,10.317,17,17,0.00016418,0.65233,4.6992,4.5258e-07,4.401e-07,0.54507,-1.077,0.28947,0.27543,-0.089493,14,13,2.8848e-06,-1.5343,6.1364,6.7152e-07,5.2939e-07,0.3276,-1.7976,0.3028,0.30201,-0.023815,17,17,2.3976e-06,-3.9969,21.523,4.9853e-07,4.4007e-07,0.29939,-0.53105,0.11393,0.11398,-0.0011479,15,16,1.1264e-06,-1.5473,9.6115,5.4375e-07,4.8748e-07,1.9628,0.033511,0.43412,0.32592,0.28695,21,22,4.5546e-06,2.7519,11.183,3.5654e-07,3.664e-07,-0.3784,-3.9333,2.8734,0.74078,-2.7764,9,8,4.3045e-05,1.0851,5.1851,8.5318e-07,1.0162e-06,51.885,37.725,40.552,3.17,40.428,5,6,0.00062648,1.4872,4.7206,8.408e-07,1.7065e-06,356.87,11.871,343.84,19.026,343.32,10,10,0.0053232,-13.055,188.36,1.0497e-06,5.616e-07,360.4,53.228,346.24,17.798,345.78,9,9,0.005361,-12.698,176.34,1.1208e-06,6.7222e-07,6
0.66818,-0.78532,0.23778,0.22509,0.076959,9,10,1.9175e-06,-1.2712,6.8096,5.3947e-07,5.4768e-07,0.41976,-0.13689,0.12742,0.094545,0.085482,12,12,1.0916e-06,0.55564,4.8624,4.372e-07,3.8755e-07,2.171,-1.7737,0.82913,0.68467,0.46814,9,9,7.2406e-06,-0.68464,5.0207,5.9763e-07,5.9236e-07,2.202,0.040825,0.87191,0.45641,0.74306,12,11,7.8501e-06,1.2392,3.8805,4.6638e-07,4.4907e-07,0.82708,-0.73248,0.51299,0.2978,0.4178,9,10,5.1796e-06,-2.0848,7.0892,5.0892e-07,5.7706e-07,6.9075,5.7069,6.1103,0.2445,6.1054,11,11,6.4518e-05,1.3492,4.3828,4.7982e-07,4.2102e-07,9.6895,5.5445,8.2309,0.7443,8.1972,9,9,8.6621e-05,-1.2666,5.8057,5.8573e-07,6.0176e-07,11.682,8.7853,10.264,0.50886,10.251,9,9,0.00010833,-0.35021,4.7364,6.1747e-07,5.7826e-07,0.70232,-0.83701,0.2455,0.24093,0.047767,8,8,1.8612e-06,-0.39584,4.4736,7.0079e-07,6.3766e-07,0.56859,-0.53691,0.19996,0.19881,0.022283,9,10,1.2218e-06,0.06314,5.2369,6.1117e-07,5.3004e-07,0.055982,-0.26279,0.069965,0.062635,-0.031239,8,9,4.6614e-07,-1.8588,6.9617,6.1616e-07,6.2012e-07,0.89458,0.008269,0.32427,0.22264,0.23586,11,11,2.4875e-06,1.0725,3.0563,5.0457e-07,4.4809e-07,-0.25681,-3.2194,2.6629,0.91084,-2.5024,5,6,2.6709e-05,1.2655,2.971,1.2904e-06,8.3318e-07,41.626,36.529,37.92,1.3872,37.894,4,4,0.00040437,1.2734,3.2763,1.5035e-06,9.2573e-07,345.55,343.57,345.18,0.40235,345.18,6,7,0.0036835,-2.3097,8.6827,8.1361e-07,8.4031e-07,347.61,345.8,347.27,0.3184,347.27,5,6,0.0037058,-3.1362,13.3,1.0212e-06,9.7635e-07,4
0.37103,-0.55398,0.18471,0.17645,0.054896,11,11,1.7293e-06,-1.2882,5.0231,4.9811e-07,5.2866e-07,0.30819,-0.062797,0.20111,0.069525,0.18872,17,16,2.2534e-06,-1.4089,6.2837,3.5244e-07,3.6786e-07,1.8236,-1.4297,0.67446,0.53926,0.40544,9,10,6.3611e-06,-0.37567,4.983,6.2136e-07,5.9129e-07,1.8539,0.057645,0.72764,0.36948,0.62696,13,13,7.3522e-06,1.3873,4.4617,4.8798e-07,3.9846e-07,0.69795,-0.1632,0.39609,0.17689,0.35444,11,11,4.3087e-06,-0.86578,3.8711,4.9339e-07,5.2868e-07,6.4847,5.8297,6.0605,0.17677,6.0579,16,15,7.1096e-05,1.049,2.6387,4.104e-07,3.5479e-07,9.4521,6.1803,8.2734,0.59027,8.2523,8,9,9.6855e-05,-0.94395,4.9035,6.8727e-07,6.7842e-07,11.369,8.9419,10.263,0.42505,10.254,9,10,0.00012035,-0.23305,4.295,6.1872e-07,5.9784e-07,0.6786,-0.53767,0.21593,0.21008,0.050366,9,8,1.6906e-06,0.69564,4.9524,6.7403e-07,6.9459e-07,0.33718,-0.45407,0.11785,0.1165,-0.018178,11,12,8.6409e-07,-1.1527,6.7398,5.1478e-07,5.3079e-07,0.10374,-0.09041,0.040329,0.038301,0.012685,10,11,3.6987e-07,-0.15218,3.253,5.4863e-07,5.8387e-07,0.68828,0.0035746,0.24928,0.1722,0.18033,13,14,2.1135e-06,1.4793,4.2611,3.8859e-07,4.5907e-07,-1.4128,-3.3265,2.2138,0.29128,-2.1945,6,6,2.5448e-05,-0.47586,3.9439,6.6945e-07,1.2445e-06,40.071,35.496,36.814,1.381,36.788,6,5,0.00042663,1.1676,2.7559,1.414e-06,7.5689e-07,345.96,344.06,345.1,0.44037,345.1,4,5,0.0040021,-0.02333,2.5747,2.0896e-06,7.7201e-07,348.15,345.95,347.06,0.55874,347.06,6,7,0.0040249,0.33239,2.2439,1.3756e-06,5.3788e-07,3
0.60266,-0.58222,0.25056,0.23324,0.091827,8,8,1.6173e-06,-0.27492,4.0392,5.2503e-07,6.077e-07,0.50343,0.041899,0.26622,0.076857,0.2549,10,9,2.2816e-06,0.5432,4.4879,4.1097e-07,5.1842e-07,2.0159,-1.7584,0.74514,0.64796,0.36851,9,9,5.2087e-06,-0.76432,5.4136,5.4034e-07,3.9852e-07,2.0389,0.23224,0.82999,0.42048,0.71572,11,11,6.3958e-06,1.4265,4.208,4.7467e-07,3.0716e-07,1.2972,-0.2656,0.7163,0.29124,0.65449,8,8,6.0255e-06,-0.83729,5.3761,5.1386e-07,6.2304e-07,6.6286,5.8179,6.0886,0.14668,6.0869,10,9,5.4458e-05,1.2783,5.194,4.876e-07,4.3286e-07,9.9216,5.8571,8.2595,0.6974,8.23,9,9,7.3622e-05,-1.096,5.8956,5.3137e-07,4.0972e-07,11.582,8.689,10.286,0.50443,10.274,9,9,9.1908e-05,-0.47836,5.2191,5.4032e-07,3.9517e-07,0.57441,-0.60798,0.19198,0.18893,0.034566,6,6,1.2876e-06,-0.24941,4.3836,8.3291e-07,6.4032e-07,0.25399,-0.28668,0.10825,0.10748,0.013315,8,8,6.5554e-07,-0.54564,4.2304,6.0785e-07,4.8618e-07,0.22795,-0.21628,0.072136,0.068561,-0.022531,6,6,4.5511e-07,0.25441,5.3467,6.3138e-07,6.2152e-07,0.65691,0.035491,0.2319,0.13984,0.18504,9,9,1.6533e-06,1.2993,3.9916,4.8761e-07,4.7463e-07,-2.369,-5.0975,4.1331,0.74845,-4.0648,4,4,3.562e-05,0.81649,2.5204,2.1399e-06,4.429e-07,38.987,35.32,36.522,0.94131,36.51,3,4,0.00031988,1.0308,3.2408,1.9675e-06,8.858e-07,346.87,344.83,346.29,0.43061,346.29,6,6,0.003034,-1.035,3.4257,4.0637e-07,1.1665e-06,348.77,346.88,348.24,0.34724,348.24,6,6,0.0030511,-1.0873,4.1843,4.8968e-07,1.0489e-06,5
0.47827,-0.46482,0.20604,0.2031,0.035289,8,8,1.7043e-06,-0.18821,2.93,7.1635e-07,5.4316e-07,0.46736,-0.050278,0.25121,0.075439,0.23963,13,13,2.5505e-06,-0.72488,4.7679,4.0192e-07,3.6776e-07,1.8567,-0.70129,0.66759,0.54875,0.3806,10,9,5.4846e-06,0.34028,2.6567,6.1264e-07,5.5599e-07,1.8638,0.17116,0.74246,0.3629,0.64783,16,15,6.8651e-06,1.1848,3.8977,3.3145e-07,3.6973e-07,0.93822,-0.20869,0.52035,0.24964,0.45662,8,8,5.0367e-06,-0.68507,3.3325,7.1635e-07,5.405e-07,6.6176,5.6402,6.0886,0.18925,6.0857,12,13,6.4592e-05,0.50778,2.9959,4.586e-07,4.1522e-07,9.8441,7.0178,8.2619,0.6092,8.2395,10,9,8.7434e-05,0.13187,2.6551,6.1029e-07,5.5716e-07,11.349,9.3462,10.276,0.44067,10.267,10,9,0.00010896,0.21383,2.6074,5.9377e-07,5.7487e-07,0.46871,-0.7482,0.2172,0.21731,0.0010022,8,8,1.6189e-06,-0.97215,5.2325,5.8128e-07,7.2642e-07,0.2274,-0.30467,0.10871,0.10856,-0.0067051,10,9,8.7531e-07,-0.47011,3.2908,5.7015e-07,5.9731e-07,0.20885,-0.38513,0.1067,0.10645,-0.008078,9,8,7.6689e-07,-1.6006,6.579,6.5206e-07,6.5337e-07,0.77259,0.025648,0.26529,0.16046,0.21132,14,14,2.2384e-06,1.6088,5.0953,3.8095e-07,3.6529e-07,-1.8769,-3.6604,3.1088,0.55668,-3.0586,8,7,3.2536e-05,0.80806,2.1699,6.5405e-07,6.7077e-07,38.968,34.931,36.626,1.2711,36.604,6,6,0.00038935,0.54574,1.9867,9.671e-07,4.8555e-07,346,343.51,344.95,0.74929,344.95,5,5,0.0036691,-0.59142,1.9588,1.0408e-06,8.0704e-07,347.98,345.58,346.9,0.69228,346.9,5,6,0.0036899,-0.42947,1.9786,1.1499e-06,8.241e-07,7
0.44178,-0.71211,0.22946,0.22812,0.02579,9,10,1.632e-06,-1.1086,4.8866,5.5873e-07,4.0092e-07,0.60663,-0.080823,0.19123,0.10574,0.15937,14,14,1.6347e-06,1.1013,7.5794,3.3735e-07,3.6781e-07,1.8879,-1.778,0.82451,0.70081,0.43494,9,8,6.9902e-06,-1.089,4.736,6.8893e-07,5.016e-07,1.9863,0.038393,0.87695,0.40954,0.77555,10,9,7.6366e-06,1.1121,3.5592,6.3977e-07,4.2067e-07,0.85699,-0.38143,0.57048,0.25571,0.51002,9,10,5.3217e-06,-1.5924,5.7025,5.5213e-07,4.0752e-07,7.1752,5.6927,6.0595,0.36657,6.0484,13,13,5.9576e-05,1.2988,3.6635,3.701e-07,2.9497e-07,9.7167,5.5038,8.2917,0.84017,8.2491,9,8,8.1243e-05,-1.6446,5.2517,6.8276e-07,5.09e-07,11.454,8.9021,10.286,0.50466,10.273,8,7,0.00010118,-0.75174,4.0567,8.0142e-07,5.6481e-07,1.0441,-1.0269,0.42935,0.4269,0.047774,5,6,2.6845e-06,-0.22369,4.2962,1.1673e-06,7.2171e-07,0.35024,-0.35247,0.13521,0.13427,0.016487,10,9,8.7529e-07,-0.030219,3.92,5.1705e-07,5.0832e-07,0.092005,-0.16252,0.048942,0.048672,0.0053628,8,8,3.5366e-07,-1.0871,4.7376,6.4087e-07,6.0635e-07,1.0846,0.0083824,0.45279,0.33798,0.3015,9,8,2.9683e-06,1.1677,2.9215,7.0863e-07,4.3506e-07,-2.6015,-3.9816,3.546,0.32061,-3.5315,4,3,3.3353e-05,1.1351,3.5809,7.815e-07,1.9664e-06,42.177,34.683,37.006,2.6622,36.91,4,4,0.00034859,0.95996,2.1584,1.4677e-06,7.5003e-07,347.15,345.86,346.39,0.34718,346.39,6,6,0.0032715,0.23616,2.2365,9.2651e-07,4.8589e-07,349.49,347.61,348.38,0.56655,348.38,6,6,0.0032902,0.5053,2.1649,9.5482e-07,4.2166e-07,2
0.56001,-0.47312,0.21337,0.1932,0.090768,9,9,1.8277e-06,0.3302,3.6722,5.4206e-07,6.4308e-07,0.4918,-0.078117,0.24434,0.088208,0.22788,15,15,2.5492e-06,-0.46329,5.3853,3.4052e-07,4.0582e-07,1.7151,-0.53342,0.61817,0.41178,0.46124,11,11,5.7133e-06,0.38806,4.1909,5.1607e-07,4.446e-07,1.8384,0.2351,0.69812,0.3065,0.62731,12,12,6.9427e-06,1.8794,7.2643,4.7305e-07,4.0319e-07,0.9167,-0.19509,0.61247,0.20214,0.57819,8,8,6.4637e-06,-1.1535,5.0071,5.8489e-07,7.6659e-07,6.2378,5.531,5.9554,0.14608,5.9536,13,14,6.5946e-05,-0.3698,2.6231,3.6759e-07,4.111e-07,9.7718,7.408,8.4183,0.45074,8.4062,11,11,9.3102e-05,0.50981,3.975,5.1205e-07,4.4903e-07,11.501,9.6849,10.33,0.3327,10.325,10,10,0.00011435,0.85674,5.0881,5.5548e-07,5.0633e-07,0.32761,-0.57069,0.15989,0.15944,-0.012985,8,8,1.3656e-06,-0.47008,3.3737,6.6051e-07,6.7217e-07,0.1839,-0.18654,0.060843,0.060791,0.0031669,10,9,4.7783e-07,-0.47208,4.785,5.3345e-07,5.2355e-07,0.076183,-0.26105,0.079817,0.069177,-0.039877,9,9,6.2868e-07,-1.1474,4.0387,5.3217e-07,6.3895e-07,0.59401,0.030429,0.18878,0.098001,0.16138,12,13,1.7843e-06,1.0666,3.8246,5.0634e-07,3.5016e-07,-1.9927,-4.1447,3.5454,0.64259,-3.4867,4,5,3.8463e-05,1.0322,2.7468,1.8687e-06,6.1558e-07,36.983,34.53,35.744,0.75964,35.736,4,5,0.00039418,-0.0021117,1.6934,1.4547e-06,9.3575e-07,346.06,343.67,345.47,0.67821,345.47,6,6,0.0038105,-1.1272,2.6883,6.7346e-07,1.1903e-06,348.03,345.44,347.33,0.70437,347.33,4,4,0.0038311,-1.1192,2.7168,9.8816e-07,1.6857e-06,0
0.99459,-0.7122,0.29143,0.2709,0.10779,8,7,1.6196e-06,0.39938,6.5325,4.6722e-07,6.1158e-07,1.0535,-0.052978,0.31369,0.17391,0.26113,6,6,2.2473e-06,2.3717,10.759,6.1989e-07,7.1632e-07,1.171,-1.5654,0.64246,0.55568,0.32294,7,7,4.5967e-06,-0.9884,4.0894,6.4704e-07,5.351e-07,1.9845,0.21585,0.77207,0.33654,0.69495,12,13,5.9437e-06,1.2441,5.0298,3.8099e-07,3.0324e-07,1.4651,-0.32074,0.64924,0.29243,0.57973,9,8,5.1354e-06,-0.028125,5.7653,4.4735e-07,4.9337e-07,7.9726,5.7208,6.2742,0.55243,6.2498,7,7,5.3454e-05,1.3918,4.0581,6.6355e-07,4.8924e-07,9.2225,5.3584,8.0884,0.81344,8.0474,6,6,6.8832e-05,-1.3195,4.6377,6.7639e-07,7.3803e-07,10.879,9.4538,10.257,0.35588,10.251,7,7,8.7678e-05,-0.31616,2.3258,6.2502e-07,5.6364e-07,1.0011,-0.36192,0.40436,0.34056,0.21826,5,5,2.5752e-06,0.56678,2.729,9.3537e-07,8.1167e-07,0.61098,-0.27263,0.17625,0.16959,0.048291,7,7,9.7581e-07,1.2273,4.324,7.0453e-07,4.866e-07,0.27761,-0.49968,0.13232,0.10712,0.07775,5,4,8.9554e-07,-2.0634,11.973,9.1395e-07,1.021e-06,1.0774,0.058438,0.46052,0.28658,0.3606,8,8,3.0843e-06,1.2129,3.3715,5.4062e-07,4.8803e-07,-1.9216,-4.3249,3.529,0.65327,-3.4681,3,4,3.0798e-05,0.72488,2.4917,7.5235e-07,6.6349e-07,45.001,34.487,37.994,3.7623,37.807,3,3,0.00033561,0.84824,2.0886,2.0764e-06,6.709e-07,349.68,343.52,346.5,1.7899,346.5,2,1,0.003076,0.445,2.0638,3.9092e-07,1.9558e-07,352.55,345.27,348.6,2.1911,348.59,2,1,0.0030945,0.55805,2.0585,3.9104e-07,9.7672e-08,1
0.56001,-0.49358,0.19694,0.19597,0.020458,11,12,2.2981e-06,-0.14673,3.5141,6.908e-07,5.9645e-07,0.50317,-0.3295,0.26862,0.095285,0.25117,15,14,3.9249e-06,-1.597,11.249,5.297e-07,4.8607e-07,1.782,-0.46809,0.61392,0.4124,0.45497,14,13,7.5615e-06,0.71,4.2794,6.1148e-07,4.9064e-07,1.7915,0.19355,0.69846,0.31015,0.62589,19,18,9.539e-06,1.7035,6.2579,4.4418e-07,3.5688e-07,1.1373,-0.0038252,0.55745,0.21865,0.51283,9,10,7.8179e-06,0.04444,3.3022,8.5448e-07,7.2221e-07,6.1975,5.6881,5.9673,0.097848,5.9665,15,15,9.095e-05,-0.18404,3.1087,5.3913e-07,4.8609e-07,9.6025,7.3918,8.4186,0.4118,8.4085,15,14,0.00012817,0.36113,3.6504,5.6017e-07,4.6105e-07,11.295,9.584,10.334,0.3192,10.329,14,13,0.00015745,0.66067,4.1064,6.1384e-07,4.9298e-07,0.23693,-1.4506,0.24059,0.23594,-0.047667,11,10,1.9206e-06,-3.3519,17.22,5.9659e-07,6.5307e-07,0.16034,-0.23476,0.074974,0.073572,-0.014614,14,14,8.3678e-07,-0.39552,3.358,5.8802e-07,5.0898e-07,0.068585,-0.21419,0.05319,0.053217,0.000116,11,10,6.0717e-07,-1.3944,5.0259,7.5531e-07,6.2709e-07,1.485,0.0044796,0.25755,0.20331,0.15824,18,19,2.4025e-06,4.1507,22.845,3.7553e-07,3.8061e-07,-2.6007,-4.2486,3.5741,0.42944,-3.5482,10,9,5.4293e-05,0.41971,2.385,6.3648e-07,9.6493e-07,40.165,34.508,35.658,0.61073,35.653,7,8,0.00054549,1.6802,12.884,1.0152e-06,8.2051e-07,345.97,344.02,345.06,0.54938,345.06,8,9,0.0052798,-0.32013,1.9769,1.0836e-06,6.4138e-07,347.86,345.76,346.92,0.58757,346.92,7,8,0.0053082,-0.38524,2.0586,1.1881e-06,6.1482e-07,9
2.9704,-0.65685,0.59211,0.52609,0.27221,13,13,4.6866e-06,2.6534,12.88,4.6065e-07,5.8349e-07,0.44457,-1.4043,0.32259,0.26496,-0.1842,17,16,2.7218e-06,-1.9236,8.4106,3.8251e-07,4.0059e-07,3.3332,-0.87314,1.0079,0.70747,0.71827,13,13,1.046e-05,0.94888,5.5835,4.9002e-07,5.4728e-07,4.6593,0.12591,1.2127,0.75446,0.94971,15,15,1.2473e-05,2.5981,11.677,4.431e-07,4.4842e-07,3.5023,-0.010385,1.0627,0.54375,0.91325,13,13,1.2004e-05,2.1642,9.5521,4.5356e-07,5.9226e-07,6.3505,4.5198,5.3285,0.34993,5.317,13,12,6.9902e-05,0.73971,3.4693,5.0891e-07,5.3413e-07,10.482,7.0655,8.817,0.64944,8.7931,11,11,0.00011561,-0.31935,3.1567,5.8271e-07,6.5409e-07,12.254,8.9703,10.357,0.54325,10.343,13,12,0.00013598,0.51156,4.7833,5.0671e-07,5.4071e-07,0.43441,-1.7276,0.44959,0.43383,-0.11879,8,8,4.02e-06,-1.395,4.8134,9.6455e-07,6.5641e-07,0.22554,-1.0024,0.23458,0.23378,-0.020778,15,14,1.9605e-06,-2.2867,8.2624,4.9449e-07,4.3433e-07,0.63053,-0.71472,0.20346,0.20343,0.0073898,8,8,1.8713e-06,-0.85275,5.8391,8.5054e-07,6.6748e-07,1.9574,0.034013,0.54641,0.3722,0.40021,14,15,5.2538e-06,2.1819,7.7027,4.3903e-07,4.8603e-07,-1.7546,-6.6895,4.6567,0.97565,-4.5534,7,7,6.0785e-05,-0.585,2.6545,9.9425e-07,9.1726e-07,45.37,30.953,34.325,3.0374,34.191,7,7,0.00045619,1.6845,5.4959,8.4729e-07,6.4566e-07,346.44,342.18,344.05,1.2442,344.05,3,2,0.0045913,0.49102,2.0366,4.4283e-06,1.7699e-06,348.28,343.98,345.79,1.3502,345.79,3,2,0.0046145,0.48374,1.9115,4.3348e-06,1.8367e-06,3
