_id,sampleID,pin,time,data.acc-x,data.acc-y,data.acc-z,data.gacc-x,data.gacc-y,data.gacc-z,data.rot-alpha,data.rot-beta,data.rot-gamma,data.ox-gamma,data.oy-beta,data.oz-alpha
,1.496306610483e+12,2,2017-06-01T08:43:37.517Z,-1.1400217560935766,-0.024892136383650357,0.08024802385438233,-0.5054758255004882,-3.370437366535363,-9.116221913589351,6.297201761433153,2.535887021832947,-8.17806040837036,,,
,1.496306610483e+12,2,2017-06-01T08:43:37.518Z,,,,,,,,,,3.9470875530969596,19.946994809433587,359.93298912006634
,1.496306610483e+12,2,2017-06-01T08:43:37.533Z,-0.8398970921378582,-0.07594838586512487,0.16846881668623537,-0.19333178405761717,-3.4353801025501216,-9.022099787759222,6.125292303326279,3.534854268139733,-3.765952864933468,,,
,1.496306610483e+12,2,2017-06-01T08:43:37.534Z,,,,,,,,,,4.024182901509614,20.033328622991803,359.84447352790863
,1.496306610483e+12,2,2017-06-01T08:43:37.550Z,-0.6769926681131124,-0.10337328071296215,0.20063892873320727,-0.09127893829345703,-3.497928625488281,-8.981099303524754,6.817608815335234,4.096439251887351,0.10938348519587741,,,
,1.496306610483e+12,2,2017-06-01T08:43:37.551Z,,,,,,,,,,3.6500186239740016,20.251908762646462,359.97288789154504
,1.496306610483e+12,2,2017-06-01T08:43:37.566Z,-0.790775041572377,0.02278838273716392,0.03279544087108224,-0.19288290777895598,-3.3969233228655416,-9.138817118691838,8.82848395510504,4.8255393207845865,1.1235424262484142,,,
,1.496306610483e+12,2,2017-06-01T08:43:37.568Z,,,,,,,,,,3.7298012614007794,20.408649575208393,359.98580860859056
,1.496306610483e+12,2,2017-06-01T08:43:37.583Z,-0.9022259033441543,0.12715342128369955,-0.11673160605314187,-0.37648817452695216,-3.304896080105565,-9.288155949567583,10.940224767216659,6.6237659122561565,-1.1651171473960469,,,
,1.496306610483e+12,2,2017-06-01T08:43:37.584Z,,,,,,,,,,3.2808016636624746,20.48558145709333,0.16263256097556492
,1.496306610483e+12,2,2017-06-01T08:43:37.600Z,-0.9103710697464644,0.11262296515791677,-0.1451463841545861,-0.3642179275512695,-3.348440741530666,-9.304466448377399,13.437690267420992,7.263278658678566,-5.107866897674357,,,
,1.496306610483e+12,2,2017-06-01T08:43:37.600Z,,,,,,,,,,3.4123998340655706,20.66664855376893,0.09146765255140932
,1.496306610483e+12,2,2017-06-01T08:43:37.617Z,-0.640532530722022,0.14134915642924606,-0.15126726905452087,-0.07422025146484375,-3.3690905755858864,-9.290549922898878,17.559818714550406,0.29017002143911935,-8.059040093214657,,,
,1.496306610483e+12,2,2017-06-01T08:43:37.618Z,,,,,,,,,,3.5457782708064944,20.975286823366883,359.9139276328908
,1.496306610483e+12,2,2017-06-01T08:43:37.633Z,-0.45552875882033256,0.12615136810168623,0.06113959685515146,0.06239888076782226,-3.419817942456156,-9.067290823585283,19.962740736263424,-6.286966722961889,-5.45739926712882,,,
,1.496306610483e+12,2,2017-06-01T08:43:37.634Z,,,,,,,,,,3.247358514728303,21.197766435586225,359.8924811704956
,1.496306610483e+12,2,2017-06-01T08:43:37.649Z,-0.47356173404119906,0.11079903766638599,0.15920796239329502,0.028431144714355466,-3.484311612679297,-8.950872562364209,21.32614382479364,-8.404502523697438,-2.0075708223154027,,,
,1.496306610483e+12,2,2017-06-01T08:43:37.650Z,,,,,,,,,,3.153980522653695,21.506037125332288,359.8240069723088
,1.496306610483e+12,2,2017-06-01T08:43:37.666Z,-0.48994354452155525,0.11448296860982664,0.22342678859727455,-0.002992752075195312,-3.528903636866016,-8.868272860817145,19.592894530443694,-4.914920456923843,0.2393764125418204,,,
,1.496306610483e+12,2,2017-06-01T08:43:37.667Z,,,,,,,,,,3.065828715666171,21.809515867935488,359.7992097605687
,1.496306610483e+12,2,2017-06-01T08:43:37.684Z,-0.6046997679816558,-0.04475083147762343,0.22619702049558982,-0.15562310791015624,-3.7475242764237335,-8.843432835929933,15.797689672842354,4.418993227893911,1.9770428649332075,,,
,1.496306610483e+12,2,2017-06-01T08:43:37.686Z,,,,,,,,,,2.834647228294925,22.183726394556352,359.9068419156599
,1.496306610483e+12,2,2017-06-01T08:43:37.699Z,-0.7049637210350483,0.017312522309075574,0.005516056582803139,-0.239420166015625,-3.7277721241438875,-9.04589249897552,19.744446182842523,8.781578484753625,0.5163478938226835,,,
,1.496306610483e+12,2,2017-06-01T08:43:37.701Z,,,,,,,,,,2.944314945948202,22.4509478511228,359.91120672784973
,1.496306610483e+12,2,2017-06-01T08:43:37.716Z,-0.63581083596237,0.054311728163063525,-0.09454128282396122,-0.19901797646787017,-3.745728497314453,-9.124452292323392,27.413285252737168,6.9702123168662435,-1.0160710004838502,,,
,1.496306610483e+12,2,2017-06-01T08:43:37.718Z,,,,,,,,,,2.7693401723613764,22.7987990120812,359.9989541074997
,1.496306610483e+12,2,2017-06-01T08:43:37.732Z,-0.5530400156321004,0.1577494524143636,-0.1459463023606222,-0.10220248336791991,-3.7530608860291537,-9.12774414607617,40.202691530180985,1.9306061163135833,-1.067097636225723,,,
,1.496306610483e+12,2,2017-06-01T08:43:37.733Z,,,,,,,,,,2.873525587166868,23.502660816180626,359.9396542917594
,1.496306610483e+12,2,2017-06-01T08:43:37.749Z,-0.34437476110327986,0.16541715576434507,-0.24447615249725058,0.09352350234985352,-3.8458359628981906,-9.182511426853853,46.99134973494547,-6.80847727930175,-2.017439378449013,,,
,1.496306610483e+12,2,2017-06-01T08:43:37.750Z,,,,,,,,,,2.804830821561889,24.144166225482007,359.89059571801454
,1.496306610483e+12,2,2017-06-01T08:43:37.766Z,-0.5576706345748156,-0.03517599759837612,0.023369324430276173,-0.13572130661010742,-4.208258385334815,-8.841038403657626,55.490540024880445,-1.7725683455241819,0.1506500941088127,,,
,1.496306610483e+12,2,2017-06-01T08:43:37.768Z,,,,,,,,,,2.7252447359593783,25.184593355123134,359.8157550730446
,1.496306610483e+12,2,2017-06-01T08:43:37.783Z,-0.6339617009643465,0.10785531236468814,-0.030764590347313787,-0.20769695748593656,-4.19509030360342,-8.832658871377015,57.140973275543985,3.953447534065842,1.5366356823453702,,,
,1.496306610483e+12,2,2017-06-01T08:43:37.784Z,,,,,,,,,,2.7725968138070076,26.025959886498953,359.78945619121964
,1.496306610483e+12,2,2017-06-01T08:43:37.801Z,-0.6145224026095122,0.18595648778295143,1.0797072803843766,-0.17328030862119048,-4.2500073133164085,-7.6551604600768535,59.99175763132391,13.98472524068919,0.621888670568808,,,
,1.496306610483e+12,2,2017-06-01T08:43:37.802Z,,,,,,,,,,2.8918397468969075,26.894070273603457,359.7855726671339
,1.496306610483e+12,2,2017-06-01T08:43:37.816Z,-0.4125046963363886,-0.07103172108922154,0.5172853230966254,0.03516483688354492,-4.622754529483057,-8.157494151626713,44.85557348714458,-8.574064531163945,-3.0349719326935403,,,
,1.496306610483e+12,2,2017-06-01T08:43:37.817Z,,,,,,,,,,2.954177917837489,27.655002267217323,359.70988567280136
,1.496306610483e+12,2,2017-06-01T08:43:37.832Z,-0.47991961516793813,-0.2877379509935155,1.0948319304104894,-0.06958148574829101,-4.9024272109100595,-7.548468702465668,21.05625231483517,-20.083366999647726,-7.421203731346662,,,
,1.496306610483e+12,2,2017-06-01T08:43:37.833Z,,,,,,,,,,2.7180592954506206,28.07113020232363,359.5706999810802
,1.496306610483e+12,2,2017-06-01T08:43:37.850Z,-0.9736191146895289,0.43774270756524053,0.5921950181303546,-0.6676829879760742,-4.191199534109421,-8.04780949580986,0.5964179880193314,-11.070712116215168,-5.575399749664076,,,
,1.496306610483e+12,2,2017-06-01T08:43:37.851Z,,,,,,,,,,2.0279535571500986,28.16554835086384,359.6666902070266
,1.496306610483e+12,2,2017-06-01T08:43:37.867Z,-0.5395459990151226,-0.11606313220704904,0.34697917144801466,-0.24061724857939407,-4.742314819623483,-8.294711688143945,-0.011618114258842,0.29681579550154175,1.4856339127609446,,,
,1.496306610483e+12,2,2017-06-01T08:43:37.868Z,,,,,,,,,,1.9811550259413073,28.147718818196353,359.64013330947466
,1.496306610483e+12,2,2017-06-01T08:43:37.883Z,-0.471569975702092,-0.024826535217976196,0.3442068937230855,-0.17417818904267623,-4.653280701114749,-8.29635759218745,0.9390634990780125,1.0995069905591393,4.13785495769337,,,
,1.496306610483e+12,2,2017-06-01T08:43:37.884Z,,,,,,,,,,1.9712336077761081,28.1623121536747,359.698131629213
,1.496306610483e+12,2,2017-06-01T08:43:37.899Z,-0.6511532203923911,0.16886112220576033,0.8913144870989024,-0.4004301911285147,-4.469824807109031,-7.74524251673594,-6.140133023732247,-0.1178096774655319,2.3128220081636157,,,
,1.496306610483e+12,2,2017-06-01T08:43:37.900Z,,,,,,,,,,1.6628545311315617,28.23014188749166,359.891346351409
,1.496306610483e+12,2,2017-06-01T08:43:37.916Z,-0.16963464559521524,-0.19005833361120894,0.9334094155065715,0.053420624542236325,-4.7693992167708466,-7.735516072491556,-29.917543376071077,-15.693380731385213,0.49311868725973457,,,
,1.496306610483e+12,2,2017-06-01T08:43:37.917Z,,,,,,,,,,1.4739205063954623,27.83732706092637,359.91371163985275
,1.496306610483e+12,9,2017-06-01T08:43:37.944Z,-0.18213453660830856,-0.1972322803611867,1.1248900918047875,-0.036960478995507584,-4.592677316328417,-7.640346483435109,-62.920460785155335,-16.830224737598815,4.990317634511144,,,
,1.496306610483e+12,9,2017-06-01T08:43:37.948Z,,,,,,,,,,0.9488734411732579,26.628939545987343,0.0322535753710245
,1.496306610483e+12,9,2017-06-01T08:43:37.950Z,-0.28110247676810246,-0.09203186641945503,0.9796174052562564,-0.14948797528916039,-4.4364557402016125,-7.8112323346678165,-67.5203268137813,-14.981895293470616,5.901205322602385,,,
,1.496306610483e+12,9,2017-06-01T08:43:37.951Z,,,,,,,,,,0.8577546159652891,26.29595759769034,0.07067936402365724
,1.496306610483e+12,9,2017-06-01T08:43:37.965Z,-0.3400957320772111,-0.08588172802557237,0.813337513449043,-0.24211366114960983,-4.265719142980175,-8.057386558178813,-72.98404101768462,-9.043033857313482,8.154744703864875,,,
,1.496306610483e+12,9,2017-06-01T08:43:37.967Z,,,,,,,,,,0.6328379806080905,25.228213989160412,0.21052686387823769
,1.496306610483e+12,9,2017-06-01T08:43:37.983Z,-0.4748703324217349,-0.02684274072846165,0.06742992917101365,-0.4110545020946534,-4.007145425332093,-8.894908011793088,-56.805433402377936,-4.535174745675827,8.177373120585127,,,
,1.496306610483e+12,9,2017-06-01T08:43:37.983Z,,,,,,,,,,0.40796452894509044,23.946153492295974,0.41857073322886984
,1.496306610483e+12,9,2017-06-01T08:43:37.999Z,-0.7091504321351647,0.014631774775520898,-0.346886743924208,-0.6594529243358643,-3.8645407318668203,-9.353547226217575,-37.202855371238456,-4.208922649120529,2.6682176681337126,,,
,1.496306610483e+12,9,2017-06-01T08:43:38.000Z,,,,,,,,,,0.3161469684354382,23.301248273074005,0.5022367469828835
,1.496306610483e+12,9,2017-06-01T08:43:38.016Z,-0.8239189670875668,-0.0029225737720480535,-0.3727071946835145,-0.7873930595674435,-3.8196494378953925,-9.406070390463434,-22.123131278285747,-7.7723804688438065,-4.3917198556512265,,,
,1.496306610483e+12,9,2017-06-01T08:43:38.017Z,,,,,,,,,,0.23167108402714706,22.904595250760572,0.4709645068766928
,1.496306610483e+12,9,2017-06-01T08:43:38.032Z,-0.6915223479207605,0.009172586921020411,-0.3439787475230172,-0.7257424056343268,-3.755454964391724,-9.399186695364303,-10.748182899644348,-13.342287892641545,-9.605709110007364,,,
,1.496306610483e+12,9,2017-06-01T08:43:38.033Z,,,,,,,,,,-0.21652241797218091,22.574547843912782,0.4094863778999669
,1.496306610483e+12,9,2017-06-01T08:43:38.049Z,-0.414811292778328,-0.01467824426575098,-0.18246716609615832,-0.4736030021999264,-3.7557542395992436,-9.247304527548142,-10.3934655628362,-14.191098552687478,-8.682371694606482,,,
,1.496306610483e+12,9,2017-06-01T08:43:38.050Z,,,,,,,,,,-0.3715973551283603,22.425609479609196,0.25800912278150806
,1.496306610483e+12,9,2017-06-01T08:43:38.065Z,-0.39919728833269325,-0.03476420649366919,-0.07820177711537107,-0.5047276466148439,-3.7464767446987564,-9.154678722956684,-12.955628322406184,-7.404701140538265,-3.0654411931375556,,,
,1.496306610483e+12,9,2017-06-01T08:43:38.066Z,,,,,,,,,,-0.6661363590185673,22.240140203588965,0.2430785057783422
,1.496306610483e+12,9,2017-06-01T08:43:38.082Z,-0.3911600758168846,0.05576279005447868,-0.06756375271771103,-0.5006874221801757,-3.611952493252954,-9.161861601931788,-14.000508100313796,2.8708476095800113,4.476793703745144,,,
,1.496306610483e+12,9,2017-06-01T08:43:38.083Z,,,,,,,,,,-0.690009455675608,21.96269766844114,0.2775889850720257
,1.496306610483e+12,9,2017-06-01T08:43:38.099Z,-0.35527682499829677,-0.044574483963451345,-0.16217552522830664,-0.4804863548057619,-3.6794390525486085,-9.269450929437205,-12.380655314111696,7.014421570042797,8.07058482045927,,,
,1.496306610483e+12,9,2017-06-01T08:43:38.099Z,,,,,,,,,,-0.7876697633145611,21.755897068254537,0.4406072648945594
,1.496306610483e+12,9,2017-06-01T08:43:38.116Z,-0.4437907190252095,-0.08428770943293347,-0.2059155174292624,-0.5587468124389648,-3.695899120463524,-9.32257249796763,-8.28066607140323,7.732899414120194,8.50515389885404,,,
,1.496306610483e+12,9,2017-06-01T08:43:38.117Z,,,,,,,,,,-0.7224303660828697,21.609695107546237,0.5776893518969151
,1.496306610483e+12,9,2017-06-01T08:43:38.133Z,-0.6289204188615083,-0.07428989633468445,-0.3810602682154625,-0.7357681250862311,-3.679139850406325,-9.500491389642283,2.134521413984314,1.6303198376617345,1.7948253707083148,,,
,1.496306610483e+12,9,2017-06-01T08:43:38.134Z,,,,,,,,,,-0.6712745862838593,21.567209892599255,0.681656734923698
,1.496306610483e+12,9,2017-06-01T08:43:38.150Z,-0.5967742356793955,-0.09190532656349241,-0.3018047807960771,-0.7441477943641599,-3.7098155454773454,-9.415497066309955,9.224918379816337,-6.726530377187229,-4.045868104385754,,,
,1.496306610483e+12,9,2017-06-01T08:43:38.151Z,,,,,,,,,,-0.9264244045728488,21.64928292324761,0.7243495958533012
,1.496306610483e+12,9,2017-06-01T08:43:38.166Z,-0.5530008161328732,-0.06144163484191521,0.07246133376723154,-0.7610568344558589,-3.7208885637587867,-9.023446873252931,11.353176296888337,-12.503328072926063,-8.795729782940246,,,
,1.496306610483e+12,9,2017-06-01T08:43:38.168Z,,,,,,,,,,-1.310331372177873,21.910619479481202,0.6537521305292178
,1.496306610483e+12,9,2017-06-01T08:43:38.183Z,-0.49499655359480527,-0.05207147952218074,0.2326032160097733,-0.747589468383789,-3.740491112684202,-8.850465967703425,6.771178470017956,-7.873225650618106,-8.423645836393693,,,
,1.496306610483e+12,9,2017-06-01T08:43:38.184Z,,,,,,,,,,-1.5929394724560104,22.093190053002374,0.5863376586505977
,1.496306610483e+12,9,2017-06-01T08:43:38.199Z,-0.4351589746823534,0.017201849025813863,0.38721287256106734,-0.7152677459716796,-3.6842274878349617,-8.689755071667582,0.12970884083525938,0.6844317523032628,-4.03193622602622,,,
,1.496306610483e+12,9,2017-06-01T08:43:38.201Z,,,,,,,,,,-1.7675460929156173,22.17524639649915,0.5613205556106642
,1.496306610483e+12,9,2017-06-01T08:43:38.216Z,-0.36503015724960713,0.0203796616445994,0.3599204860856756,-0.63206923828125,-3.675548447451391,-8.71968248282168,-3.104149369267899,7.3027204398144505,1.4456018538703825,,,
,1.496306610483e+12,9,2017-06-01T08:43:38.217Z,,,,,,,,,,-1.6846334803684702,22.140542640078838,0.5553406631365448
,1.496306610483e+12,9,2017-06-01T08:43:38.232Z,-0.2626971428371966,0.03346773465905571,0.12594578079329802,-0.5244798011779784,-3.663427758164366,-8.953416365095507,3.4855834179013763,5.819375387477401,3.3288995186715185,,,
,1.496306610483e+12,9,2017-06-01T08:43:38.233Z,,,,,,,,,,-1.651535319713058,22.146644965922402,0.6576399227318276
,1.496306610483e+12,9,2017-06-01T08:43:38.249Z,-0.23254260839633642,0.027688989144121295,0.06701664022896438,-0.4927566291809082,-3.679888056691433,-9.008034072201513,7.963044345751066,0.4966090206473169,1.7350267443597358,,,
,1.496306610483e+12,9,2017-06-01T08:43:38.250Z,,,,,,,,,,-1.6424240082693593,22.21403857154176,0.6833222641960733
,1.496306610483e+12,9,2017-06-01T08:43:38.266Z,-0.47195356819219886,-0.042813173379353246,0.10320959631754084,-0.7420528770446777,-3.7868787059176476,-8.95655879130708,13.153958232883138,-4.969098798080854,-3.2799896012421152,,,
,1.496306610483e+12,9,2017-06-01T08:43:38.267Z,,,,,,,,,,-1.7076560210289173,22.444507188880102,0.6632602839310817
,1.496306610483e+12,9,2017-06-01T08:43:38.283Z,-0.256644089875929,0.08142440155684016,0.04800145360429305,-0.5662286926269531,-3.7038300504601094,-8.993369692064332,12.157200552772851,-10.73010680400591,-8.14320936813037,,,
,1.496306610483e+12,9,2017-06-01T08:43:38.284Z,,,,,,,,,,-1.9610923118678951,22.70512280841891,0.5831443029267812
,1.496306610483e+12,9,2017-06-01T08:43:38.299Z,-0.1135219506911002,0.0006970880192238837,0.1962303733096458,-0.4423287384475581,-3.8087258828315416,-8.83430490556797,8.547134802813876,-12.059934390123638,-8.693748228442786,,,
,1.496306610483e+12,9,2017-06-01T08:43:38.301Z,,,,,,,,,,-2.0852499827830697,22.858277299538653,0.44990961096653304
,1.496306610483e+12,9,2017-06-01T08:43:38.316Z,-0.16153145517110823,0.04700064709787257,0.2928170443560928,-0.5161000953674316,-3.778349376203073,-8.730007221752777,-0.5522340812479007,-6.487584319923973,-8.384639479817395,,,
,1.496306610483e+12,9,2017-06-01T08:43:38.317Z,,,,,,,,,,-2.2503861289923703,22.95930035765211,0.29045584673285324
,1.496306610483e+12,9,2017-06-01T08:43:38.332Z,-0.07177933828586247,-0.0019403522361499197,0.2685061031105928,-0.426317546811304,-3.813664001244722,-8.760084471440035,-8.896703030761483,-1.45181540502439,-6.1175502839020695,,,
,1.496306610483e+12,9,2017-06-01T08:43:38.333Z,,,,,,,,,,-2.248757467291486,22.872864972512218,0.17413333667515662
,1.496306610483e+12,9,2017-06-01T08:43:38.349Z,0.15326209613354877,-0.300789648936782,-0.6498495173826814,-0.20949266352998092,-4.078672110881004,-9.692327162988484,-20.915202078285237,-13.260609929225595,-1.9198854940810135,,,
,1.496306610483e+12,9,2017-06-01T08:43:38.350Z,,,,,,,,,,-2.2972882182934704,22.65844216693513,0.09874514054532478
,1.496306610483e+12,9,2017-06-01T08:43:38.366Z,0.03969692735522985,0.19396372528560457,0.6301294293250889,-0.3721487205505371,-3.506757171044871,-8.442104472118988,-23.557554673805758,-11.966857694756582,-0.9175675063778072,,,
,1.496306610483e+12,9,2017-06-01T08:43:38.368Z,,,,,,,,,,-2.5992305137922007,22.170777528639874,0.06900958076600201
,1.496306610483e+12,9,2017-06-01T08:43:38.383Z,-0.13320190766770393,0.11590862663192673,0.1709655288727954,-0.5737105728149414,-3.528753990129102,-8.922591146585159,-23.099964442813462,-11.31243251094192,-3.2988910825530677,,,
,1.496306610483e+12,9,2017-06-01T08:43:38.383Z,,,,,,,,,,-2.7733453294323636,21.817546045794405,0.026801824838551546
,1.496306610483e+12,9,2017-06-01T08:43:38.399Z,-0.44956689127385613,-0.15920772493127733,0.23427588019603862,-0.9190741622924804,-3.7428854193756353,-8.882039155036862,-27.387062448966194,-13.85753175041792,-3.801333244834134,,,
,1.496306610483e+12,9,2017-06-01T08:43:38.400Z,,,,,,,,,,-2.9482349186986387,21.434258582964688,359.94814344905035
,1.496306610483e+12,9,2017-06-01T08:43:38.416Z,-0.440028516947478,0.031388720444892534,0.18294992637811228,-0.9488520454406738,-3.4630631688435325,-8.965836468870657,-28.93633547537997,-7.2904354908185365,-6.202435021133342,,,
,1.496306610483e+12,9,2017-06-01T08:43:38.417Z,,,,,,,,,,-3.1833116508179358,20.87528036769068,359.8454229763687
,1.496306610483e+12,9,2017-06-01T08:43:38.432Z,-0.32900278525259347,0.12916799424281344,-0.030319449528853872,-0.8539818046569824,-3.3004069337264634,-9.202712345814506,-26.731289156564102,-10.834225353939939,-6.909711354971917,,,
,1.496306610483e+12,9,2017-06-01T08:43:38.433Z,,,,,,,,,,-3.275732001673306,20.470148534550532,359.707966081361
,1.496306610483e+12,9,2017-06-01T08:43:38.449Z,-0.19015960202859714,0.13598793992334976,0.06795032261619344,-0.7362169922317378,-3.2395043924636204,-9.123254826167132,-20.793899626173104,-8.447914352288393,-0.926435866684834,,,
,1.496306610483e+12,9,2017-06-01T08:43:38.450Z,,,,,,,,,,-3.3999949333055612,20.133239112691484,359.6332668340657
,1.496306610483e+12,9,2017-06-01T08:43:38.466Z,-0.0037350332263042215,0.09046115563716739,-0.2672990288757719,-0.5681739928922732,-3.226186773593165,-9.478794101493898,-13.848561150716755,0.41126639393738934,9.069781731876898,,,
,1.496306610483e+12,9,2017-06-01T08:43:38.467Z,,,,,,,,,,-3.506443316084727,19.767487515484937,359.73916943216386
,1.496306610483e+12,9,2017-06-01T08:43:38.483Z,0.05188092995272018,0.12266268573570996,-0.3054861179236322,-0.5132569717628416,-3.171419483682327,-9.525031810528413,-5.727698027116551,5.697416810318122,12.212969047346006,,,
,1.496306610483e+12,9,2017-06-01T08:43:38.483Z,,,,,,,,,,-3.507716486624486,19.62745149038688,359.91082086539444
,1.496306610483e+12,9,2017-06-01T08:43:38.499Z,0.08402980741541832,0.1934473732613027,-0.3773281324824318,-0.4691138877868652,-3.0918123150147494,-9.600748620693944,6.334221813621445,8.03311013380435,12.777568705838538,,,
,1.496306610483e+12,9,2017-06-01T08:43:38.500Z,,,,,,,,,,-3.4320115100935293,19.572735098908474,0.10625326337429147
,1.496306610483e+12,9,2017-06-01T08:43:38.516Z,-0.3615704817824065,0.019387358105042947,0.11677634024401194,-0.9051578651428223,-3.309983859098097,-9.091382281427784,18.778660849297303,8.259540296300381,6.602396384777302,,,
,1.496306610483e+12,9,2017-06-01T08:43:38.517Z,,,,,,,,,,-3.3784342038497024,19.846498017968962,0.31555108160757217
,1.496306610483e+12,9,2017-06-01T08:43:38.538Z,-0.3983462975265458,0.0491893619143404,0.09976769396904855,-0.8869020774841309,-3.349039118415769,-9.086294831228814,19.694322839618383,25.235653605702435,4.93512543714921,,,
,1.496306610483e+12,9,2017-06-01T08:43:38.539Z,,,,,,,,,,-3.044376947140919,20.274785597554946,0.47655888818891073
,1.496306610483e+12,9,2017-06-01T08:43:38.551Z,-0.4248344184143468,0.07276707068157848,0.0923828626810573,-0.8869020774841309,-3.3490392691128186,-9.086294812962505,13.909715249450464,16.36867982707708,5.560857850034296,,,
,1.496306610483e+12,9,2017-06-01T08:43:38.552Z,,,,,,,,,,-2.881917991059098,20.421707882328253,0.5416511276005102
,1.496306610483e+12,9,2017-06-01T08:43:38.566Z,0.01052878273637034,-0.1136573223074898,0.5216569623095915,-0.4403834587318357,-3.560626744931005,-8.648155854354984,9.405026199361341,1.342852756864942,5.5206950570541515,,,
,1.496306610483e+12,9,2017-06-01T08:43:38.567Z,,,,,,,,,,-2.8151693392485013,20.57866480287528,0.6395465187297347
,1.496306610483e+12,9,2017-06-01T08:43:38.583Z,-0.007026331569123431,-0.16797027431325987,0.15338800580184905,-0.4948515687624545,-3.6444238578354007,-9.003395233419724,5.830525244410624,-14.361637277205297,4.513376623826555,,,
,1.496306610483e+12,9,2017-06-01T08:43:38.584Z,,,,,,,,,,-3.0495346996265553,20.762779508956463,0.7538540581782589
,1.496306610483e+12,9,2017-06-01T08:43:38.599Z,-0.034853841555479444,0.00667229339624173,0.0075906554875749856,-0.5639841354204225,-3.4905964068785833,-9.13896695779582,11.660327342542871,-15.78996472889107,3.255197295215438,,,
,1.496306610483e+12,9,2017-06-01T08:43:38.601Z,,,,,,,,,,-3.3108827439701733,20.892895434595783,0.8204142785938314
,1.496306610483e+12,9,2017-06-01T08:43:38.617Z,-0.21420657684197647,0.10014039060580543,-0.09943505534804425,-0.790385804792773,-3.455730720763327,-9.220519789200788,21.978865730184033,-13.402020458254245,1.2180867585133768,,,
,1.496306610483e+12,9,2017-06-01T08:43:38.619Z,,,,,,,,,,-3.6145736718909602,21.259831162938717,0.8894966240561518
,1.496306610483e+12,9,2017-06-01T08:43:38.633Z,-0.4523785511611029,-0.005633157323562773,0.23134335214179008,-1.0755951323578135,-3.6101569481807583,-8.867524289205855,21.031527030039726,-14.087108922574036,-1.739232540062877,,,
,1.496306610483e+12,9,2017-06-01T08:43:38.634Z,,,,,,,,,,-3.9182892123266693,21.56516060126154,0.935522300026432
,1.496306610483e+12,9,2017-06-01T08:43:38.650Z,-0.5504749874496833,-0.08642688601925037,0.4027531176507473,-1.1993453576019033,-3.7324108145119155,-8.677783917236328,15.443848307795259,-10.309243353954418,-5.008031730123572,,,
,1.496306610483e+12,9,2017-06-01T08:43:38.651Z,,,,,,,,,,-4.087252853519702,21.825861415730728,0.8931647685864318
,1.496306610483e+12,9,2017-06-01T08:43:38.666Z,-0.5122312180448323,-0.07382141573983245,0.5405268998112529,-1.1885714866638184,-3.7656303990792015,-8.519467113262786,7.228767420349784,-2.1996765094677695,-7.757029618684203,,,
,1.496306610483e+12,9,2017-06-01T08:43:38.668Z,,,,,,,,,,-4.269285069041386,22.11456227614046,0.8129557080443832
,1.496306610483e+12,9,2017-06-01T08:43:38.683Z,-0.4163941049903631,-0.17629357376145197,0.33841552390530705,-1.089212117767334,-3.8781577949081547,-8.717737011309712,2.6239057486761967,-0.6538190045258243,-6.479076465539076,,,
,1.496306610483e+12,9,2017-06-01T08:43:38.684Z,,,,,,,,,,-4.2489280533029135,22.177990399036606,0.7058729105749929
