_id,sampleID,pin,time,data.acc-x,data.acc-y,data.acc-z,data.gacc-x,data.gacc-y,data.gacc-z,data.rot-alpha,data.rot-beta,data.rot-gamma,data.ox-gamma,data.oy-beta,data.oz-alpha
ObjectId(58c79ee560007b16823a1ad8),1.489477338159e+12,0,2017-03-14T07:42:29.096Z,-0.10286692949286662,0.24152490147622302,0.24878208779655395,0.22221185071640648,-9.199420731807034,-2.3843256513733415,-4.690972214417465,-10.601491780613632,1.4211416657920974,,,
ObjectId(58c79ee560007b16823a1ad9),1.489477338159e+12,0,2017-03-14T07:42:29.097Z,,,,,,,,,,7.038021183762664,74.30355185963005,357.12930177465563
ObjectId(58c79ee560007b16823a1ada),1.489477338159e+12,0,2017-03-14T07:42:29.112Z,-0.16414689836651086,0.297345755560603,0.18982848864439875,0.14829086532592772,-9.141810071696433,-2.4512135506561026,-3.6934299163262727,-9.393874207994003,0.4021486250039512,,,
ObjectId(58c79ee560007b16823a1add),1.489477338159e+12,0,2017-03-14T07:42:29.113Z,,,,,,,,,,6.746787083015717,74.26494970853157,357.27995848213095
ObjectId(58c79ee560007b16823a1adb),1.489477338159e+12,0,2017-03-14T07:42:29.130Z,,,,,,,,,,6.542323250644285,74.21707096496526,357.3171249625031
ObjectId(58c79ee560007b16823a1adf),1.489477338159e+12,0,2017-03-14T07:42:29.130Z,-0.17701695613255725,0.21850564400907604,-0.07238125426834449,0.12689268798828124,-9.218424323892034,-2.7223568338698705,-3.2089991763299412,-12.441140054306743,0.28129688533575875,,,
ObjectId(58c79ee560007b16823a1adc),1.489477338159e+12,0,2017-03-14T07:42:29.146Z,-0.09056994064073078,0.22707847950523719,0.04762450091752689,0.1951274444358889,-9.207052213066165,-2.6143185798534425,-2.9826371022821987,-15.970112675797449,1.1386447215552526,,,
ObjectId(58c79ee560007b16823a1ade),1.489477338159e+12,0,2017-03-14T07:42:29.147Z,,,,,,,,,,6.125913254744547,74.15704509767262,357.4450914417288
ObjectId(58c79ee560007b16823a1ae0),1.489477338159e+12,0,2017-03-14T07:42:29.163Z,,,,,,,,,,5.7835752863885626,74.11624756760389,357.55503381165545
ObjectId(58c79ee560007b16823a1ae1),1.489477338159e+12,0,2017-03-14T07:42:29.163Z,-0.022814099417021498,0.1983846287340857,0.14679673604434354,0.24765024335556662,-9.2338370153456,-2.5234886411362325,-2.8685343098854927,-15.5398893052621,1.9380823986903968,,,
ObjectId(58c79ee560007b16823a1ae3),1.489477338159e+12,0,2017-03-14T07:42:29.179Z,-0.011102334565826459,0.15547376256734133,0.23079623965304344,0.24405893287382205,-9.278429550988971,-2.4350526163848114,-1.630735732149165,-12.496695105468335,2.3931749148805848,,,
ObjectId(58c79ee560007b16823a1ae2),1.489477338159e+12,0,2017-03-14T07:42:29.180Z,,,,,,,,,,5.467399882712081,74.15217531420716,357.67605133061187
ObjectId(58c79ee560007b16823a1ae6),1.489477338159e+12,0,2017-03-14T07:42:29.196Z,-0.002838942617694556,0.18467718856213614,0.14265346222715453,0.23912089794338243,-9.249998278410454,-2.521692880293261,0.8311100113684338,-9.70558696624046,2.1316514538724394,,,
ObjectId(58c79ee560007b16823a1ae7),1.489477338159e+12,0,2017-03-14T07:42:29.197Z,,,,,,,,,,5.189022719726997,74.16870648491216,357.80172438501916
ObjectId(58c79ee560007b16823a1ae5),1.489477338159e+12,0,2017-03-14T07:42:29.213Z,,,,,,,,,,4.945798851346086,74.24721460079755,357.89775186418933
ObjectId(58c79ee560007b16823a1ae4),1.489477338159e+12,0,2017-03-14T07:42:29.213Z,-0.016299049258971354,0.14808159735626542,0.11940213130349292,0.21323358193273306,-9.290250638558202,-2.533065265113767,3.675623186273226,-6.008177184062186,0.8368392060607521,,,
ObjectId(58c79ee560007b16823a1ae9),1.489477338159e+12,0,2017-03-14T07:42:29.229Z,0.050583040195866485,0.14796382532864807,0.13178654271075502,0.27712883759650864,-9.294140914861858,-2.5074773810013196,2.5836898082865734,-5.152057794717516,0.6352254153360514,,,
ObjectId(58c79ee560007b16823a1ae8),1.489477338159e+12,0,2017-03-14T07:42:29.230Z,,,,,,,,,,4.906057264621043,74.32861230631208,357.8628553800241
ObjectId(58c79ee560007b16823a1aea),1.489477338159e+12,0,2017-03-14T07:42:29.246Z,0.06036701874719001,0.1427798194200266,0.23395927026122806,0.28266544263535176,-9.301772898444487,-2.3968951370239258,-0.7827116644356936,-5.9896498690517035,0.9438940436467982,,,
ObjectId(58c79ee560007b16823a1aeb),1.489477338159e+12,0,2017-03-14T07:42:29.247Z,,,,,,,,,,4.829829437247954,74.38163809367859,357.8276376460473
ObjectId(58c79ee560007b16823a1aec),1.489477338159e+12,0,2017-03-14T07:42:29.264Z,0.04498777747207787,0.11391031068786978,0.14668717472264542,0.26366145325812973,-9.330652928570657,-2.4844331900223158,-3.4697092044966205,-6.101540320487559,0.8370942709375698,,,
ObjectId(58c79ee560007b16823a1aed),1.489477338159e+12,0,2017-03-14T07:42:29.264Z,,,,,,,,,,4.750961192651326,74.38186703011714,357.82200285962557
ObjectId(58c79ee560007b16823a1aee),1.489477338159e+12,0,2017-03-14T07:42:29.280Z,0.050189670663839205,0.12322818326451815,0.08394228439559229,0.2630629165428225,-9.318681911136721,-2.5571570380500983,-4.515657053235693,-6.277540635020448,1.3090875032595723,,,
ObjectId(58c79ee560007b16823a1aef),1.489477338159e+12,0,2017-03-14T07:42:29.281Z,,,,,,,,,,4.608092159119773,74.32439357311645,357.8766566430126
ObjectId(58c79ee560007b16823a1af0),1.489477338159e+12,0,2017-03-14T07:42:29.297Z,-0.029441741962428204,0.15868024872476233,0.030402807830215896,0.1734299873241456,-9.27932699301904,-2.62539168718314,-3.5324622078263475,-5.3078241007210645,1.1435800668391158,,,
ObjectId(58c79ee560007b16823a1af1),1.489477338159e+12,0,2017-03-14T07:42:29.297Z,,,,,,,,,,4.368245862768416,74.24022435479564,358.00336742375504
ObjectId(58c79ee560007b16823a1af3),1.489477338159e+12,0,2017-03-14T07:42:29.313Z,-0.04212704514556098,0.18611746876463292,0.006107149206349276,0.15412672730598131,-9.250147897747903,-2.6563666774404555,-1.5676318278508286,-3.9768891701841484,0.8721290859549156,,,
ObjectId(58c79ee560007b16823a1af2),1.489477338159e+12,0,2017-03-14T07:42:29.314Z,,,,,,,,,,4.215708646002546,74.20279280385404,358.0903662453194
ObjectId(58c79ee560007b16823a1af4),1.489477338159e+12,0,2017-03-14T07:42:29.330Z,-0.014315637481457087,0.15888676761491224,-0.05558702249561902,0.17687164536075434,-9.276184420676994,-2.722656067978195,-0.09522182166358323,-3.436762079487772,0.46911302692637274,,,
ObjectId(58c79ee560007b16823a1af5),1.489477338159e+12,0,2017-03-14T07:42:29.331Z,,,,,,,,,,4.100200673620354,74.17719313049231,358.15557091314537
ObjectId(58c79ee560007b16823a1af6),1.489477338159e+12,0,2017-03-14T07:42:29.347Z,0.02568293970146915,0.11575843190574087,-0.13721199269243514,0.2109890190179809,-9.317036043625837,-2.812737900874996,-0.2970177930101596,-5.260379899198863,0.9518257075421813,,,
ObjectId(58c79ee560007b16823a1af7),1.489477338159e+12,0,2017-03-14T07:42:29.347Z,,,,,,,,,,3.961960459736286,74.12846943598655,358.20684466037386
ObjectId(58c79ee560007b16823a1af8),1.489477338159e+12,0,2017-03-14T07:42:29.363Z,0.03373462826720206,0.11311921510910615,-0.07742087413705885,0.21308395460377214,-9.318831210813764,-2.7563247343201187,-0.3037419808459049,-5.197334264951884,1.3188370646912366,,,
ObjectId(58c79ee560007b16823a1af9),1.489477338159e+12,0,2017-03-14T07:42:29.364Z,,,,,,,,,,3.8301664834424516,74.11045771057516,358.26192568257215
ObjectId(58c79ee560007b16823a1afb),1.489477338159e+12,0,2017-03-14T07:42:29.380Z,,,,,,,,,,3.644785366257713,74.09427739591604,358.36512777227654
ObjectId(58c79ee560007b16823a1afa),1.489477338159e+12,0,2017-03-14T07:42:29.380Z,-0.005799815702426713,0.16084319891231133,-0.006410690167854773,0.1650502700971556,-9.270349102119635,-2.688538773094426,0.06215857009863078,-3.9190101471574605,1.449190691392401,,,
ObjectId(58c79ee560007b16823a1afd),1.489477338159e+12,0,2017-03-14T07:42:29.396Z,-0.01210726240822696,0.18161601089322937,0.025480642611999064,0.1527799877304991,-9.249549402131791,-2.6571150578263216,0.30993781619675276,-3.1293572496168887,1.2713057782571178,,,
ObjectId(58c79ee560007b16823a1afc),1.489477338159e+12,0,2017-03-14T07:42:29.397Z,,,,,,,,,,3.517292523172184,74.09370582331074,358.4454159407425
ObjectId(58c79ee560007b16823a1aff),1.489477338159e+12,0,2017-03-14T07:42:29.413Z,0.013840972599346423,0.1503181242366787,-0.029627101616829167,0.17342998846578994,-9.280524048183345,-2.7136779692995243,-0.06084420558054628,-4.224531765808124,1.2016482007284486,,,
ObjectId(58c79ee560007b16823a1afe),1.489477338159e+12,0,2017-03-14T07:42:29.414Z,,,,,,,,,,3.402701669306243,74.08682341443665,358.5072993066829
ObjectId(58c79ee560007b16823a1b00),1.489477338159e+12,0,2017-03-14T07:42:29.431Z,0.038523732557124456,0.10037155988002196,-0.06639258091333322,0.18914192658576648,-9.328857332124468,-2.7566238907966296,-0.866831633923336,-6.352924579116232,1.2457796537814878,,,
ObjectId(58c79ee560007b16823a1b01),1.489477338159e+12,0,2017-03-14T07:42:29.432Z,,,,,,,,,,3.2044779572819926,74.05247465688115,358.59884330456066
ObjectId(58c79ee560007b16823a1b02),1.489477338159e+12,0,2017-03-14T07:42:29.446Z,0.05542883625922258,0.08434415232790633,-0.17575533869890494,0.19976619645270982,-9.342324533799756,-2.8752866841080595,-0.32955516002966073,-7.387940710088699,1.556294354158842,,,
ObjectId(58c79ee560007b16823a1b03),1.489477338159e+12,0,2017-03-14T07:42:29.447Z,,,,,,,,,,3.060551596231196,73.99812748806757,358.6427780782938
ObjectId(58c79ee560007b16823a1b04),1.489477338159e+12,0,2017-03-14T07:42:29.463Z,0.069746795845218,0.0719319943971932,-0.21030724958218633,0.20440496673583983,-9.353846464892476,-2.913444218267873,1.123738794187052,-8.972474588092666,2.2492376427458516,,,
ObjectId(58c79ee560007b16823a1b05),1.489477338159e+12,0,2017-03-14T07:42:29.464Z,,,,,,,,,,2.8518615301298413,73.97927428812478,358.7270926493564
ObjectId(58c79ee560007b16823a1b07),1.489477338159e+12,0,2017-03-14T07:42:29.480Z,0.004267342869441199,0.11619168135700747,0.07875390370595269,0.13153145798600016,-9.310601507933157,-2.6212018045951146,2.184686378673707,-5.388975712684101,1.1692286011112774,,,
ObjectId(58c79ee560007b16823a1b06),1.489477338159e+12,0,2017-03-14T07:42:29.480Z,,,,,,,,,,2.698675082733095,74.00076335236453,358.784009243817
ObjectId(58c79ee560007b16823a1b08),1.489477338159e+12,0,2017-03-14T07:42:29.496Z,0.033512078407569784,0.1391866354999598,0.02049993158997968,0.15592238768425304,-9.289951071089739,-2.671480267787259,1.9503496318831512,-2.649022702131861,0.863243970340081,,,
ObjectId(58c79ee560007b16823a1b09),1.489477338159e+12,0,2017-03-14T07:42:29.497Z,,,,,,,,,,2.603572694613237,74.05054616275952,358.82125267359487
ObjectId(58c79ee560007b16823a1b0b),1.489477338159e+12,0,2017-03-14T07:42:29.513Z,0.09786666438700631,0.09120303264618851,-0.012123485173954394,0.2180219886779785,-9.338733130844822,-2.7014075773350137,1.2131676349287925,-3.0718391593991536,0.9099256986353265,,,
ObjectId(58c79ee560007b16823a1b0a),1.489477338159e+12,0,2017-03-14T07:42:29.514Z,,,,,,,,,,2.558233704114801,74.06752734588174,358.82605323395865
ObjectId(58c79ee560007b16823a1b0c),1.489477338159e+12,0,2017-03-14T07:42:29.530Z,-0.0036444971217177223,0.13126219917624257,0.08526960574290715,0.11357493811414024,-9.29922867558808,-2.6021977923850064,-0.00881529127130039,-2.885143622399671,0.7669455067580415,,,
ObjectId(58c79ee560007b16823a1b0d),1.489477338159e+12,0,2017-03-14T07:42:29.531Z,,,,,,,,,,2.4974905940771754,74.07934081355262,358.8451670941115
ObjectId(58c79ee560007b16823a1b0e),1.489477338159e+12,0,2017-03-14T07:42:29.547Z,-0.07923997018984519,0.18759979801056906,0.12886607042048126,0.03067570877075195,-9.242666035826224,-2.5597008133819323,-1.7149869693349185,-3.4313805307520364,0.12869271679408775,,,
ObjectId(58c79ee560007b16823a1b0f),1.489477338159e+12,0,2017-03-14T07:42:29.548Z,,,,,,,,,,2.341098202666554,74.07454047397052,358.9383373089709
ObjectId(58c79ee560007b16823a1b11),1.489477338159e+12,0,2017-03-14T07:42:29.564Z,-0.01735871666302555,0.1907165965905413,0.09250414184001274,0.08933365286951302,-9.238476055056788,-2.599953319660155,-1.7142198537137614,-4.041113012062955,0.00528407596653386,,,
ObjectId(58c79ee560007b16823a1b10),1.489477338159e+12,0,2017-03-14T07:42:29.565Z,,,,,,,,,,2.2692375313051887,74.0517078165974,358.95494435933546
ObjectId(58c79ee560007b16823a1b12),1.489477338159e+12,0,2017-03-14T07:42:29.580Z,0.05377987260895315,0.10510326457703485,-0.02747762054891791,0.1577180297962157,-9.322572552766557,-2.725349800574197,-1.2958244498301712,-4.404020172572774,0.6843396514711734,,,
ObjectId(58c79ee560007b16823a1b13),1.489477338159e+12,0,2017-03-14T07:42:29.582Z,,,,,,,,,,2.206284845896968,74.0194826768893,358.9555638854876
ObjectId(58c79ee560007b16823a1b14),1.489477338159e+12,0,2017-03-14T07:42:29.596Z,-0.011357420146814547,0.11913968097502366,0.048970522398734465,0.08559270478400867,-9.307758137733396,-2.651877750827884,0.10545844095011422,-4.589131532571636,1.134730702995718,,,
ObjectId(58c79ee560007b16823a1b15),1.489477338159e+12,0,2017-03-14T07:42:29.597Z,,,,,,,,,,2.055816884519458,74.0029868916985,359.0168775258421
ObjectId(58c79ee560007b16823a1b17),1.489477338159e+12,0,2017-03-14T07:42:29.614Z,-0.06584444094470236,0.18263704277034848,0.11257049518516286,0.02603694762077648,-9.244910179757513,-2.586186650981102,0.7837368331414303,-3.9838662084213166,0.9642083068988855,,,
ObjectId(58c79ee560007b16823a1b16),1.489477338159e+12,0,2017-03-14T07:42:29.615Z,,,,,,,,,,1.949928284120264,74.01676383580937,359.0822957696762
ObjectId(58c79ee560007b16823a1b18),1.489477338159e+12,0,2017-03-14T07:42:29.630Z,-0.08768506025364622,0.23821515587372705,0.1283570431861095,-0.0047884033203125,-9.191788812156487,-2.5620949237105437,1.4731564378078006,-2.1642897262647565,0.24696323192539718,,,
ObjectId(58c79ee560007b16823a1b19),1.489477338159e+12,0,2017-03-14T07:42:29.631Z,,,,,,,,,,1.7648061626395617,74.0689746018607,359.1978015424725
ObjectId(58c79ee560007b16823a1b1b),1.489477338159e+12,0,2017-03-14T07:42:29.646Z,-0.06936935910126193,0.21335195104032753,0.1749333913241513,0.009277531433105468,-9.218724147088825,-2.508375133558642,0.9917145459035847,-0.5194393548349077,0.1841715553175378,,,
ObjectId(58c79ee560007b16823a1b1a),1.489477338159e+12,0,2017-03-14T07:42:29.648Z,,,,,,,,,,1.6788398225499124,74.1131294668753,359.2648998523303
ObjectId(58c79ee560007b16823a1b1c),1.489477338159e+12,0,2017-03-14T07:42:29.663Z,-0.07183995959903113,0.20649410276850685,0.18206494197081774,0.004938040924072265,-9.226504955424462,-2.498050047567673,0.015969779357229867,0.8240406588557647,0.2952471731895396,,,
ObjectId(58c79ee560007b16823a1b1d),1.489477338159e+12,0,2017-03-14T07:42:29.665Z,,,,,,,,,,1.640919298384492,74.13284800472945,359.3093598140371
ObjectId(58c79ee560007b16823a1b1f),1.489477338159e+12,0,2017-03-14T07:42:29.680Z,-0.06434457604207564,0.2303671092544682,0.245500417511072,0.00987608184814453,-9.203760076185596,-2.4307131806747053,-0.9562379030243038,1.8624167092913493,0.34565282200589653,,,
ObjectId(58c79ee560007b16823a1b1e),1.489477338159e+12,0,2017-03-14T07:42:29.681Z,,,,,,,,,,1.588602895204422,74.15697213974441,359.3906393105693
ObjectId(58c79ee560007b16823a1b20),1.489477338159e+12,0,2017-03-14T07:42:29.697Z,-0.057687497339630495,0.20005838889889418,0.22125846811486408,0.014963760375976562,-9.23518406430669,-2.45106396785127,-1.1906334534747451,2.0436256833966073,0.03848475757434304,,,
ObjectId(58c79ee560007b16823a1b21),1.489477338159e+12,0,2017-03-14T07:42:29.698Z,,,,,,,,,,1.557291673442462,74.18085595432379,359.44976111382493
ObjectId(58c79ee560007b16823a1b23),1.489477338159e+12,0,2017-03-14T07:42:29.713Z,-0.02969341288526775,0.17687911856444552,0.24002481737788764,0.04429272842960199,-9.258377947688382,-2.4322096480438486,-1.5512020212457744,2.835791236778098,-0.08774079017086231,,,
ObjectId(58c79ee560007b16823a1b22),1.489477338159e+12,0,2017-03-14T07:42:29.714Z,,,,,,,,,,1.5859428346522626,74.18116771368378,359.45759106271527
ObjectId(58c79ee560007b16823a1b24),1.489477338159e+12,0,2017-03-14T07:42:29.732Z,0.19254344669152051,0.36546712389476593,0.9983853802207857,0.28146834180527364,-9.08000972307734,-1.6370353120665997,8.011829825671528,8.695298681384378,-2.808559059113845,,,
ObjectId(58c79ee560007b16823a1b25),1.489477338159e+12,0,2017-03-14T07:42:29.733Z,,,,,,,,,,1.9325524228831683,74.40171036917333,359.231091302504
ObjectId(58c79ee560007b16823a1b26),1.489477338159e+12,0,2017-03-14T07:42:29.746Z,0.03011521392733557,0.034866116515162866,-0.1528339155830443,0.12225391998843987,-9.41205566856825,-2.7829603008545933,-2.091400722206731,-0.14160967173163969,0.5063805667503721,,,
ObjectId(58c79ee560007b16823a1b27),1.489477338159e+12,0,2017-03-14T07:42:29.747Z,,,,,,,,,,2.006367985318893,74.43313532562871,359.21068333997516
ObjectId(58c79ee560007b16823a1b29),1.489477338159e+12,0,2017-03-14T07:42:29.763Z,0.053795042778621426,0.15350081852655856,-0.175298224314861,0.14021043015632312,-9.287706680563279,-2.8260558942047878,-10.136584709472958,-8.027654520204802,0.8528152853336765,,,
ObjectId(58c79ee560007b16823a1b28),1.489477338159e+12,0,2017-03-14T07:42:29.764Z,,,,,,,,,,1.8671961395379955,74.30921306249083,359.26937412282405
ObjectId(58c79ee560007b16823a1b2a),1.489477338159e+12,0,2017-03-14T07:42:29.780Z,-0.06567196588804945,0.16370523727992548,-0.328931254386343,0.012120645904541014,-9.269451057301367,-3.008464060122706,-6.848134638283313,-11.691682179701461,1.0801286766667553,,,
ObjectId(58c79ee560007b16823a1b2b),1.489477338159e+12,0,2017-03-14T07:42:29.781Z,,,,,,,,,,1.662952877481592,74.13620593110758,359.31437370805907
ObjectId(58c79ee560007b16823a1b2d),1.489477338159e+12,0,2017-03-14T07:42:29.796Z,-0.07864594068629667,0.31138295740988103,-0.15156870881966314,-0.00718260498046875,-9.118616334445216,-2.842366420414066,-2.1539868127886157,-2.7044334655472357,-0.5434081961797749,,,
ObjectId(58c79ee560007b16823a1b2c),1.489477338159e+12,0,2017-03-14T07:42:29.797Z,,,,,,,,,,1.5213278440873865,74.06886817888238,359.3208499664898
ObjectId(58c79ee560007b16823a1b2f),1.489477338159e+12,0,2017-03-14T07:42:29.813Z,0.03195224749561166,0.18894892933089286,-0.14553805035329423,0.10564415053768315,-9.238925040933303,-2.8437130127174313,-1.0522505125174078,3.3863529355355504,0.34346852217324114,,,
ObjectId(58c79ee560007b16823a1b2e),1.489477338159e+12,0,2017-03-14T07:42:29.813Z,,,,,,,,,,1.564459546288987,74.02369040901021,359.30452418721654
ObjectId(58c79ee560007b16823a1b31),1.489477338159e+12,0,2017-03-14T07:42:29.830Z,0.042547293551359326,0.17525451303729786,-0.14496446998273022,0.1158195053100586,-9.25164389019301,-2.8465562550530303,-1.6177155773221223,2.114797321765198,1.3125830660107378,,,
ObjectId(58c79ee560007b16823a1b30),1.489477338159e+12,0,2017-03-14T07:42:29.831Z,,,,,,,,,,1.5535876501779287,74.00300223479043,359.38175154004864
ObjectId(58c79ee560007b16823a1b32),1.489477338159e+12,0,2017-03-14T07:42:29.854Z,0.01930617806103546,0.1381400581896305,-0.2995872691433877,0.08649053497314453,-9.28291838684082,-3.021632059655711,-5.071786850270587,-4.083110991495718,1.5513365973167648,,,
ObjectId(58c79ee560007b16823a1b33),1.489477338159e+12,0,2017-03-14T07:42:29.855Z,,,,,,,,,,1.4138630777105712,73.87965111667684,359.49159733863127
ObjectId(58c79ee460007b16823a1a75),1.489477338159e+12,1,2017-03-14T07:42:28.262Z,-0.009286696553672664,0.08986279701837338,-0.2182389010979794,0.1708861480602296,-9.320327632517134,-2.9725510534866713,-7.5455080515990165,-7.668358395331804,1.6331327016610162,,,
ObjectId(58c79ee460007b16823a1a74),1.489477338159e+12,1,2017-03-14T07:42:28.263Z,,,,,,,,,,3.742660996585513,73.65252243196367,357.79741382980063
ObjectId(58c79ee460007b16823a1a77),1.489477338159e+12,1,2017-03-14T07:42:28.280Z,,,,,,,,,,3.566844170723206,73.55538371766426,357.8809477250526
ObjectId(58c79ee460007b16823a1a76),1.489477338159e+12,1,2017-03-14T07:42:28.280Z,-0.011403129301930312,0.11629428321495651,-0.19235276469131932,0.1613093345697387,-9.289203020068257,-2.963123884449806,-2.695884416583907,-5.3164741084180624,0.6123048479462224,,,
ObjectId(58c79ee460007b16823a1a79),1.489477338159e+12,1,2017-03-14T07:42:28.296Z,-0.03349792201805394,0.14795611694622784,-0.07014879164169542,0.13811551283684093,-9.259425100387446,-2.8345851554207036,4.253955366978893,-0.11212353164128307,-0.8601090202327509,,,
ObjectId(58c79ee460007b16823a1a78),1.489477338159e+12,1,2017-03-14T07:42:28.297Z,,,,,,,,,,3.5523057987199116,73.59431055326088,357.85232187478067
ObjectId(58c79ee460007b16823a1a7b),1.489477338159e+12,1,2017-03-14T07:42:28.313Z,0.015308471885620383,0.2073292201520875,0.24655151573289183,0.19213469121904928,-9.205106942483596,-2.500294830819778,5.557555026683771,3.4746184029625673,-1.2006024347334963,,,
ObjectId(58c79ee460007b16823a1a7a),1.489477338159e+12,1,2017-03-14T07:42:28.313Z,,,,,,,,,,3.6832914901757245,73.69919833565051,357.7558463297375
ObjectId(58c79ee460007b16823a1a7c),1.489477338159e+12,1,2017-03-14T07:42:28.329Z,0.033143108097859655,0.19641868068967014,0.2965683414473198,0.21502924116936045,-9.218873455899022,-2.440140349711571,2.9792296916600085,4.096263801403047,-0.5663258820835477,,,
ObjectId(58c79ee460007b16823a1a7d),1.489477338159e+12,1,2017-03-14T07:42:28.330Z,,,,,,,,,,3.802378998784099,73.75875636717903,357.69555618770664
ObjectId(58c79ee460007b16823a1a7e),1.489477338159e+12,1,2017-03-14T07:42:28.346Z,0.06798366319679189,0.13158474566149525,0.23170471453377975,0.2507926284679444,-9.283666474394918,-2.505083179341163,-1.6384966413152975,0.8930984070370894,0.885942823386149,,,
ObjectId(58c79ee460007b16823a1a7f),1.489477338159e+12,1,2017-03-14T07:42:28.347Z,,,,,,,,,,3.8215039088953167,73.7579028218803,357.7214070369199
ObjectId(58c79ee460007b16823a1a81),1.489477338159e+12,1,2017-03-14T07:42:28.363Z,,,,,,,,,,3.7755303626153305,73.74544075508723,357.76516547416634
ObjectId(58c79ee460007b16823a1a80),1.489477338159e+12,1,2017-03-14T07:42:28.363Z,0.011237272357376059,0.12021402307511307,0.18376526134898885,0.19198504904871222,-9.294440400131931,-2.5552116670028306,-2.8649243414657293,-0.8669318456050648,1.1070253212880308,,,
ObjectId(58c79ee460007b16823a1a83),1.489477338159e+12,1,2017-03-14T07:42:28.380Z,-0.013530706781998742,0.11806987805273383,0.14344276770763098,0.16445173338184832,-9.294739794070459,-2.6020483648438004,-2.3706182151466173,-0.8097546245155955,0.7472831530457201,,,
ObjectId(58c79ee460007b16823a1a82),1.489477338159e+12,1,2017-03-14T07:42:28.380Z,,,,,,,,,,3.70913346776568,73.70697655609257,357.81998044230403
ObjectId(58c79ee460007b16823a1a85),1.489477338159e+12,1,2017-03-14T07:42:28.396Z,-0.0029898306073911952,0.13820283036069012,0.09308514746520667,0.17387889442720333,-9.27438881509765,-2.653224315731786,-1.1339747931536681,0.035647714438595275,0.216852943278991,,,
ObjectId(58c79ee460007b16823a1a84),1.489477338159e+12,1,2017-03-14T07:42:28.397Z,,,,,,,,,,3.684892662540946,73.70244213641212,357.8417697926489
ObjectId(58c79ee460007b16823a1a87),1.489477338159e+12,1,2017-03-14T07:42:28.413Z,-0.0011395353419789897,0.15243840432628056,0.049118333371588954,0.17657238078479748,-9.260173699398198,-2.6970680879676245,0.5886537171194665,0.8183506310294681,-0.3058427709437863,,,
ObjectId(58c79ee460007b16823a1a86),1.489477338159e+12,1,2017-03-14T07:42:28.413Z,,,,,,,,,,3.702576175829721,73.70285863260845,357.83476983318377
ObjectId(58c79ee460007b16823a1a89),1.489477338159e+12,1,2017-03-14T07:42:28.430Z,0.026857858382491395,0.15686819433411583,0.05394313231268898,0.2067991775291506,-9.256432476176414,-2.6897359823807143,0.8945189263018933,0.8787698440971663,-0.24041238682026736,,,
